model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,International aviation bunkers,AVBUNK,TJ,645.22,731.25,860.3,817.28,860.3,989.35,946.33,1204.42,1290.45,1290.45,1356.3386476920089,1411.0939547974879,1465.8492619029669,1520.604569008446,1575.359876113925,1630.1151832194041,1684.8704903248831,1739.6257974303621,1794.3811045358414,1849.1364116413204,1903.8917187467994,1958.6470258522786,2013.4023329577576,2068.1576400632366,2122.9129471687156,2177.6682542741946,2232.4235613796736,2287.1788684851526,2341.9341755906316,2396.6894826961106,2451.4447898015896,2506.200096907069,2560.955404012548,2615.710711118027,2670.466018223506,2725.221325328985,2779.9766324344646,2834.7319395399436,2889.4872466454226,2944.2425537509016,2998.9978608563806
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – 2&3-wheel,TTROAD,TJ,169.17919999999998,245.1376,258.948,314.1904,355.62160000000006,393.60080000000005,369.4328,355.4768,430.18480000000005,436.6,458.89221092047813,477.4176610210261,495.9431111215741,514.468561222122,532.9940113226701,551.519461423218,570.044911523766,588.570361624314,607.095811724862,625.62126182541,644.146711925958,662.6721620265059,681.1976121270538,699.7230622276019,718.2485123281499,736.7739624286978,755.2994125292458,773.8248626297939,792.3503127303418,810.8757628308898,829.4012129314378,847.9266630319858,866.4521131325337,884.9775632330817,903.5030133336297,922.0284634341776,940.5539135347257,959.0793636352737,977.6048137358216,996.1302638363695,1014.6557139369177
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – 2&3-wheel,TTROAD,TJ,190.3464,210.74080000000004,231.1352,261.7264,265.1256,299.1152,305.91360000000003,312.712,339.48879999999997,371.4232,390.3875708546929,406.1474928835199,421.90741491234684,437.66733694117386,453.4272589700008,469.1871809988278,484.94710302765475,500.7070250564817,516.4669470853087,532.2268691141356,547.9867911429626,563.7467131717896,579.5066352006165,595.2665572294436,611.0264792582705,626.7864012870975,642.5463233159245,658.3062453447515,674.0661673735784,689.8260894024054,705.5860114312324,721.3459334600593,737.1058554888863,752.8657775177132,768.6256995465403,784.3856215753672,800.1455436041942,815.9054656330211,831.6653876618482,847.4253096906751,863.1852317195021
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Light-duty vehicles,LIGHTROAD,TJ,845.896,1225.6879999999999,1294.74,1570.9520000000002,1778.1080000000002,1968.0040000000001,1847.164,1777.384,2150.9240000000004,2183.0,2294.4610546023905,2387.0883051051305,2479.7155556078706,2572.3428061106106,2664.9700566133506,2757.5973071160906,2850.2245576188307,2942.8518081215707,3035.4790586243107,3128.1063091270507,3220.7335596297908,3313.360810132531,3405.988060635271,3498.615311138011,3591.242561640751,3683.869812143491,3776.497062646231,3869.124313148971,3961.751563651711,4054.378814154451,4147.006064657191,4239.633315159931,4332.260565662671,4424.887816165411,4517.515066668151,4610.142317170891,4702.769567673631,4795.396818176371,4888.024068679111,4980.651319181851,5073.278569684591
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Light-duty vehicles,LIGHTROAD,TJ,951.732,1053.7040000000002,1155.6760000000002,1308.632,1325.6280000000002,1495.576,1529.5680000000002,1563.5600000000002,1697.444,1857.116,1951.9378542734646,2030.7374644175995,2109.5370745617342,2188.336684705869,2267.136294850004,2345.935904994139,2424.735515138274,2503.535125282409,2582.334735426544,2661.1343455706788,2739.9339557148137,2818.7335658589486,2897.5331760030836,2976.332786147218,3055.132396291353,3133.932006435488,3212.731616579623,3291.5312267237578,3370.3308368678927,3449.1304470120276,3527.9300571561625,3606.7296673002975,3685.5292774444324,3764.3288875885673,3843.1284977327023,3921.928107876837,4000.727718020972,4079.527328165107,4158.326938309242,4237.126548453377,4315.926158597512
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Buses&Vans,MEDIUMROAD,TJ,232.62139999999997,337.06419999999997,356.0535,432.0118,488.97970000000004,541.2011,507.9701,488.7806,591.5041,600.325,630.9767900156575,656.4492839039109,681.9217777921644,707.3942716804179,732.8667655686713,758.3392594569249,783.8117533451783,809.2842472334319,834.7567411216853,860.2292350099387,885.7017288981923,911.1742227864457,936.6467166746993,962.1192105629527,987.5917044512062,1013.0641983394596,1038.536692227713,1064.0091861159667,1089.4816800042202,1114.9541738924736,1140.426667780727,1165.8991616689805,1191.3716555572341,1216.8441494454876,1242.316643333741,1267.7891372219945,1293.261631110248,1318.7341249985016,1344.2066188867548,1369.6791127750084,1395.1516066632619
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Buses&Vans,MEDIUMROAD,TJ,261.7263,289.76860000000005,317.8109,359.8738,364.5477,411.28340000000003,420.63120000000004,429.979,466.79709999999994,510.7069,536.7829099252028,558.4528027148399,580.122695504477,601.792588294114,623.4624810837512,645.1323738733882,666.8022666630253,688.4721594526624,710.1420522422995,731.8119450319366,753.4818378215737,775.1517306112107,796.8216234008478,818.4915161904848,840.1614089801219,861.8313017697591,883.5011945593961,905.1710873490332,926.8409801386704,948.5108729283074,970.1807657179445,991.8506585075816,1013.5205512972186,1035.1904440868557,1056.8603368764927,1078.5302296661298,1100.200122455767,1121.870015245404,1143.5399080350412,1165.209800824678,1186.8796936143153
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Trucks,HEAVYROAD,TJ,867.0433999999999,1256.3301999999999,1327.1084999999998,1610.2258,1822.5607,2017.2041,1893.3430999999998,1821.8185999999998,2204.6971,2237.575,2351.82258096745,2446.7655127327585,2541.708444498067,2636.651376263375,2731.5943080286834,2826.537239793992,2921.4801715593003,3016.4231033246087,3111.366035089917,3206.3089668552257,3301.251898620534,3396.1948303858426,3491.1377621511506,3586.080693916459,3681.0236256817675,3775.9665574470755,3870.909489212384,3965.8524209776924,4060.795352743001,4155.738284508309,4250.681216273618,4345.624148038926,4440.567079804235,4535.510011569542,4630.452943334851,4725.395875100159,4820.338806865468,4915.281738630776,5010.224670396085,5105.167602161393,5200.1105339267015
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Road – Trucks,HEAVYROAD,TJ,975.5252999999999,1080.0466000000001,1184.5679,1341.3477999999998,1358.7687,1532.9653999999998,1567.8072,1602.649,1739.8800999999999,1903.5439,2000.7363006303012,2081.5059010280393,2162.2755014257777,2243.045101823516,2323.8147022212543,2404.5843026189923,2485.3539030167303,2566.123503414469,2646.893103812207,2727.6627042099453,2808.4323046076834,2889.2019050054214,2969.97150540316,3050.7411058008984,3131.5107061986364,3212.2803065963744,3293.0499069941125,3373.819507391851,3454.5891077895894,3535.3587081873275,3616.1283085850655,3696.8979089828035,3777.667509380542,3858.4371097782805,3939.2067101760185,4019.9763105737566,4100.745910971495,4181.515511369233,4262.285111766971,4343.05471216471,4423.824312562448
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Domestic aviation – Short-range,SDOMESAIR,TJ,402.62039999999996,469.72380000000004,503.27160000000003,503.27160000000003,503.27160000000003,738.1374000000001,738.1374000000001,805.2407999999999,704.5817999999999,790.14,830.483489548114,864.0100565257754,897.5366235034369,931.0631904810983,964.5897574587598,998.1163244364213,1031.6428914140827,1065.1694583917442,1098.6960253694056,1132.2225923470671,1165.7491593247287,1199.27572630239,1232.8022932800516,1266.328860257713,1299.8554272353745,1333.3819942130358,1366.9085611906974,1400.435128168359,1433.9616951460202,1467.4882621236816,1501.0148291013431,1534.5413960790047,1568.067963056666,1601.5945300343276,1635.1210970119891,1668.6476639896505,1702.1742309673118,1735.7007979449734,1769.227364922635,1802.7539319002963,1836.2804988779578
PD22,baseline,Rwanda,Transportation,Oil products,Oil products,Oil products,Final consumption,Domestic aviation – Long-range,LDOMESAIR,TJ,113.55959999999999,132.4862,141.94840000000002,141.94840000000002,141.94840000000002,208.1926,208.1926,227.11919999999998,198.7282,222.86,234.23893294946808,243.69514414829567,253.15135534712326,262.6075665459509,272.06377774477846,281.51998894360605,290.97620014243364,300.43241134126123,309.8886225400888,319.3448337389164,328.801044937744,338.2572561365716,347.7134673353992,357.16967853422676,366.62588973305435,376.082100931882,385.5383121307095,394.9945233295372,404.4507345283647,413.90694572719235,423.3631569260199,432.81936812484753,442.2755793236751,451.7317905225027,461.1880017213303,470.6442129201579,480.1004241189855,489.55663531781306,499.0128465166407,508.46905771546824,517.9252689142959
PD22,baseline,Rwanda,Transportation,Hydrogen,Hydrogen,Hydrogen,Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,Hydrogen,Hydrogen,Hydrogen,Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,"Crude, NGL, refinery feedstocks","Crude, NGL, refinery feedstocks","Crude, NGL, refinery feedstocks",Final consumption,World aviation bunkers,WORLDAV,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Transportation,"Crude, NGL, refinery feedstocks","Crude, NGL, refinery feedstocks","Crude, NGL, refinery feedstocks",Final consumption,World marine bunkers,WORLDMAR,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Industrial,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Final consumption,Food and tobacco,FOODPRO,TJ,164.0,245.0,245.0,164.0,280.0,129.0,129.0,145.93,161.98,160.08,163.33571074052261,168.41567892830457,173.49564711608653,178.5756153038685,183.65558349165045,188.73555167943238,193.81551986721433,198.8954880549963,203.97545624277825,209.0554244305602,214.13539261834217,219.21536080612412,224.29532899390608,229.37529718168804,234.45526536947,239.53523355725196,244.61520174503391,249.69516993281587,254.77513812059783,259.85510630837973,264.93507449616175,270.01504268394365,275.09501087172566,280.17497905950756,285.2549472472896,290.3349154350715,295.4148836228535,300.4948518106354,305.57481999841735,310.6547881861993,315.73475637398127
PD22,baseline,Rwanda,Industrial,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Final consumption,Industry not elsewhere specified,INONSPEC,TJ,1946.0,1990.0,2034.0,2080.0,2126.0,2173.0,2222.0,754.91,819.56,896.66,914.8962918078272,943.3508412534579,971.8053906990887,1000.2599401447194,1028.71448959035,1057.1690390359809,1085.6235884816115,1114.0781379272423,1142.532687372873,1170.9872368185038,1199.4417862641344,1227.8963357097653,1256.3508851553959,1284.8054346010267,1313.2599840466573,1341.7145334922882,1370.1690829379188,1398.6236323835496,1427.0781818291803,1455.5327312748109,1483.9872807204417,1512.4418301660726,1540.8963796117032,1569.3509290573338,1597.8054785029647,1626.2600279485955,1654.7145773942261,1683.1691268398567,1711.6236762854876,1740.0782257311184,1768.532775176749
PD22,baseline,Rwanda,Industrial,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Transformation processes,Charcoal production plants,TCHARCOAL,TJ,27450.0,28717.0,30041.0,31427.0,32877.0,34394.0,35981.0,35150.84,36055.17,36962.14,37713.87685776299,38886.830976655685,40059.78509554838,41232.739214441084,42405.69333333378,43578.647452226476,44751.60157111917,45924.55569001187,47097.509808904564,48270.46392779726,49443.418046689956,50616.37216558266,51789.326284475355,52962.28040336805,54135.23452226075,55308.18864115345,56481.14276004615,57654.09687893884,58827.05099783154,60000.005116724235,61172.95923561693,62345.91335450963,63518.86747340232,64691.82159229502,65864.77571118771,67037.72983008041,68210.6839489731,69383.6380678658,70556.5921867585,71729.54630565121,72902.5004245439
PD22,baseline,Rwanda,Industrial,Oil products,Oil products,Oil products,Final consumption,Industry not elsewhere specified,INONSPEC,TJ,431.58,302.11,388.42,388.42,345.26,345.26,388.42,690.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Rwanda,Industrial,Oil products,Oil products,Oil products,Final consumption,Industry not elsewhere specified,INONSPEC,TJ,212.44,169.95,169.95,212.44,169.95,169.95,169.95,186.95,202.96,222.04,227.21264947528203,235.30731109333604,243.40197271139004,251.49663432944405,259.59129594749805,267.6859575655521,275.78061918360606,283.8752808016601,291.9699424197141,300.0646040377681,308.1592656558221,316.2539272738761,324.34858889193015,332.4432505099841,340.5379121280381,348.63257374609213,356.72723536414617,364.82189698220014,372.9165586002541,381.01122021830815,389.1058818363622,397.20054345441616,405.29520507247014,413.3898666905242,421.4845283085782,429.57918992663224,437.6738515446862,445.7685131627402,453.8631747807942,461.95783639884826,470.05249801690223
PD22,baseline,Rwanda,Industrial,Oil products,Oil products,Oil products,Final consumption,Industry not elsewhere specified,INONSPEC,TJ,544.28,669.89,795.49,795.49,879.23,711.76,753.62,783.69,850.8,930.85,952.5351052245825,986.4700528338672,1020.4050004431517,1054.3399480524363,1088.274895661721,1122.2098432710056,1156.1447908802902,1190.0797384895748,1224.0146860988593,1257.9496337081441,1291.8845813174287,1325.8195289267132,1359.754476535998,1393.6894241452826,1427.6243717545672,1461.5593193638517,1495.4942669731363,1529.429214582421,1563.3641621917056,1597.2991098009902,1631.234057410275,1665.1690050195593,1699.1039526288441,1733.038900238129,1766.9738478474133,1800.908795456698,1834.8437430659826,1868.7786906752672,1902.713638284552,1936.6485858938363,1970.583533503121
PD22,baseline,Rwanda,Electric Power,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.776000000000001,7.776000000000001,17.064,17.619474848474933,18.2268878109482,18.834300773421468,19.441713735894734,20.049126698368,20.65653966084127,21.263952623314534,21.8713655857878,22.47877854826107,23.086191510734338,23.693604473207603,24.30101743568087,24.908430398154138,25.515843360627404,26.12325632310067,26.73066928557394,27.338082248047204,27.94549521052047,28.55290817299374,29.160321135467004,29.76773409794027,30.37514706041354,30.982560022886805,31.58997298536007,32.19738594783334,32.80479891030661,33.41221187277988,34.01962483525314,34.6270377977264,35.23445076019968,35.84186372267294
PD22,baseline,Rwanda,Electric Power,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.54,15.54,34.14,35.25134032623853,36.46659340516711,37.68184648409569,38.89709956302427,40.11235264195285,41.32760572088144,42.54285879981002,43.7581118787386,44.97336495766719,46.18861803659577,47.40387111552435,48.61912419445293,49.83437727338151,51.049630352310096,52.26488343123868,53.480136510167256,54.69538958909584,55.91064266802442,57.125895746953006,58.34114882588159,59.55640190481017,60.771654983738756,61.98690806266734,63.20216114159592,64.4174142205245,65.63266729945309,66.84792037838167,68.06317345731026,69.27842653623884,70.49367961516741,71.70893269409599
PD22,baseline,Rwanda,Electric Power,Natural gas,Natural gas,Natural gas,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,32.4,21.6,32.4,36.0,57.6,82.8,378.0,393.084,647.3105999999999,755.1990000000001,779.7825706805803,806.6647590213473,833.5469473621143,860.4291357028814,887.3113240436484,914.1935123844154,941.0757007251824,967.9578890659494,994.8400774067164,1021.7222657474834,1048.6044540882503,1075.4866424290174,1102.3688307697844,1129.2510191105514,1156.1332074513184,1183.0153957920854,1209.8975841328524,1236.7797724736195,1263.6619608143865,1290.5441491551535,1317.4263374959205,1344.3085258366875,1371.1907141774545,1398.0729025182216,1424.9550908589886,1451.8372791997556,1478.7194675405226,1505.6016558812896,1532.4838442220566,1559.3660325628236,1586.2482209035907
PD22,baseline,Rwanda,Electric Power,Natural gas,Natural gas,Natural gas,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,85.4993,56.700900000000004,81.899,91.79990000000001,144.90050000000002,216.00060000000002,989.9991,1029.5023999999999,1695.3216,1977.8789000000002,2042.2636856469333,2112.668589659027,2183.0734936711206,2253.478397683214,2323.8833016953076,2394.288205707401,2464.693109719495,2535.0980137315887,2605.5029177436822,2675.907821755776,2746.31272576787,2816.7176297799633,2887.122533792057,2957.5274378041504,3027.932341816244,3098.3372458283375,3168.742149840431,3239.1470538525246,3309.5519578646185,3379.956861876712,3450.361765888806,3520.7666699008996,3591.171573912993,3661.5764779250867,3731.9813819371802,3802.3862859492738,3872.7911899613673,3943.196093973461,4013.6009979855544,4084.0059019976484,4154.410806009742
PD22,baseline,Rwanda,Electric Power,Oil products,Oil products,Oil products,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,378.0,424.8,435.6,572.4,687.6,694.8000000000001,720.0,738.468,801.684,877.1039999999999,905.6558759667579,936.8774148226622,968.0989536785667,999.320492534471,1030.5420313903753,1061.7635702462796,1092.9851091021842,1124.2066479580885,1155.4281868139929,1186.6497256698972,1217.8712645258015,1249.0928033817058,1280.3143422376102,1311.5358810935145,1342.757419949419,1373.9789588053234,1405.2004976612277,1436.422036517132,1467.6435753730366,1498.865114228941,1530.0866530848452,1561.3081919407496,1592.529730796654,1623.7512696525582,1654.9728085084625,1686.1943473643669,1717.4158862202712,1748.6374250761755,1779.85896393208,1811.0805027879844,1842.3020416438887
PD22,baseline,Rwanda,Electric Power,Oil products,Oil products,Oil products,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,1467.37,1078.95,1294.74,1381.06,1208.42,1251.58,1294.74,1327.93,1441.65,1577.25,1628.593337128287,1684.7373886438145,1740.8814401593418,1797.0254916748693,1853.1695431903968,1909.313594705924,1965.4576462214516,2021.601697736979,2077.7457492525064,2133.889800768034,2190.0338522835614,2246.1779037990887,2302.3219553146164,2358.4660068301437,2414.610058345671,2470.7541098611987,2526.898161376726,2583.0422128922532,2639.186264407781,2695.3303159233083,2751.4743674388355,2807.618418954363,2863.7624704698906,2919.9065219854183,2976.0505735009456,3032.194625016473,3088.338676532,3144.482728047528,3200.626779563055,3256.770831078583,3312.91488259411
PD22,baseline,Rwanda,Electric Power,Oil products,Oil products,Oil products,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,212.4,262.8,288.0,262.8,262.8,284.40000000000003,302.40000000000003,314.46,341.388,373.5,385.65833660955155,398.95350430081766,412.2486719920838,425.5438396833499,438.8390073746161,452.1341750658822,465.42934275714833,478.72451044841443,492.01967813968054,505.3148458309467,518.6100135222129,531.905181213479,545.200348904745,558.4955165960112,571.7906842872774,585.0858519785435,598.3810196698096,611.6761873610757,624.9713550523418,638.266522743608,651.5616904348741,664.8568581261402,678.1520258174064,691.4471935086724,704.7423611999386,718.0375288912047,731.3326965824708,744.627864273737,757.923031965003,771.2181996562692,784.5133673475353
PD22,baseline,Rwanda,Electric Power,Oil products,Oil products,Oil products,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,837.36,628.02,753.62,795.49,711.76,711.76,711.76,730.01,792.52,867.09,895.315895825371,926.1809746832556,957.0460535411404,987.9111323990251,1018.7762112569097,1049.6412901147944,1080.5063689726792,1111.371447830564,1142.2365266884485,1173.1016055463333,1203.966684404218,1234.8317632621029,1265.6968421199874,1296.5619209778722,1327.4269998357568,1358.2920786936415,1389.1571575515263,1420.022236409411,1450.8873152672957,1481.7523941251804,1512.617472983065,1543.4825518409498,1574.3476306988346,1605.2127095567193,1636.077788414604,1666.9428672724887,1697.8079461303732,1728.673024988258,1759.5381038461428,1790.4031827040276,1821.2682615619121
PD22,baseline,Rwanda,Electric Power,Peat and peat products,Peat and peat products,Peat and peat products,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5814,99.5814,99.5814,102.82301762048299,106.3677335828151,109.91244954514723,113.45716550747935,117.00188146981148,120.5465974321436,124.09131339447572,127.63602935680784,131.18074531913996,134.7254612814721,138.2701772438042,141.81489320613633,145.35960916846847,148.90432513080057,152.44904109313268,155.9937570554648,159.53847301779695,163.08318898012905,166.62790494246119,170.1726209047933,173.71733686712543,177.26205282945756,180.80676879178966,184.3514847541218,187.8962007164539,191.44091667878604,194.98563264111817,198.53034860345028,202.07506456578238,205.61978052811452,209.16449649044665
PD22,baseline,Rwanda,Electric Power,Peat and peat products,Peat and peat products,Peat and peat products,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.93805,497.93805,497.93805,514.1471488556994,531.8718339282885,549.5965190008777,567.3212040734669,585.0458891460561,602.7705742186452,620.4952592912343,638.2199443638235,655.9446294364127,673.6693145090019,691.3939995815911,709.1186846541802,726.8433697267694,744.5680547993586,762.2927398719478,780.017424944537,797.7421100171262,815.4667950897153,833.1914801623045,850.9161652348936,868.6408503074828,886.365535380072,904.0902204526611,921.8149055252503,939.5395905978395,957.2642756704286,974.9889607430177,992.7136458156069,1010.4383308881961,1028.1630159607853,1045.8877010333745
PD22,baseline,Rwanda,Commercial,Oil products,Oil products,Oil products,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,Rwanda,Industrial,Biofuels and Waste,Biofuels and Waste,Biofuels and Waste,Final consumption,Final consumption not elsewhere specified,ONONSPEC,TJ,462.22,491.11,520.0,548.89,577.78,577.78,606.67,602.13,618.25,634.58,650.5794119818573,671.6961247610953,692.8128375403334,713.9295503195714,735.0462630988094,756.1629758780475,777.2796886572855,798.3964014365235,819.5131142157616,840.6298269949996,861.7465397742376,882.8632525534756,903.9799653327136,925.0966781119516,946.2133908911896,967.3301036704277,988.4468164496657,1009.5635292289037,1030.6802420081417,1051.79695478738,1072.9136675666177,1094.030380345856,1115.1470931250938,1136.263805904332,1157.3805186835698,1178.497231462808,1199.6139442420458,1220.730657021284,1241.847369800522,1262.96408257976,1284.080795358998
