model,scenario,region,sector,product_long,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
PD22,baseline,honduras,Electric Power,Geothermal,% Adoption,1.1514431418638762,1.1333743919018127,1.0799558022030202,1.0404083630213639,1.0137968008178477,0.9826139127220659,0.985488884386777,0.9866123567940038,3.0945030443456463,2.840778041603457,3.0856371765183517,3.0853787418957817,3.0853787418957817,3.085378741895782,3.085378741895782,3.0853787418957817,3.0853787418957817,3.0853787418957817,3.0853787418957817,3.0853787418957817,3.0853787418957817,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.0853787418957808,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.0853787418957808,3.085378741895781,3.0853787418957808,3.085378741895781,3.0853787418957808,3.0853787418957808,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.085378741895781,3.0853787418957808,3.085378741895781
PD22,baseline,honduras,Electric Power,Hydro,% Adoption,38.3900973837926,34.40318384044419,32.50758814963918,30.777828360402154,28.561746512642472,24.9293529860007,24.45948447838377,32.28027701946026,33.418313178686674,23.328789760126316,27.143883498350345,27.144401889865783,27.144401889865776,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865776,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865787,27.144401889865787,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865787,27.144401889865787,27.144401889865787,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865783,27.144401889865787,27.144401889865787,27.144401889865787,27.144401889865787,27.144401889865787,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865783,27.144401889865787,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783,27.144401889865783
PD22,baseline,honduras,Electric Power,Offshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,honduras,Electric Power,Onshore wind energy,% Adoption,0.0,1.4284611770385454,3.9457736629347053,3.4855379669976183,4.3611027214272955,7.05342589400568,6.203761221819958,6.159794123055816,9.673681256190992,7.865855757164566,7.276759646345219,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225176,7.276150188225175,7.276150188225176,7.276150188225176,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225176,7.276150188225176,7.276150188225175,7.276150188225176,7.276150188225175,7.276150188225176,7.276150188225175,7.276150188225176,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225176,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225176,7.276150188225175,7.276150188225175,7.276150188225175,7.276150188225174,7.276150188225174,7.276150188225174,7.276150188225172,7.276150188225174,7.276150188225172,7.276150188225172,7.276150188225174,7.276150188225174,7.276150188225174,7.276150188225175,7.276150188225175,7.276150188225175
PD22,baseline,honduras,Electric Power,Rooftop solar photovoltaics,% Adoption,1.2535083154670053,1.2338379318379211,1.1756842601945559,1.1326312929508702,1.1036608529031944,1.0697138796596293,2.265743701792878,2.368411804284264,2.4884044309445406,2.576169951221039,2.5242986338897944,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458106,2.5240872136458106,2.5240872136458115,2.524087213645811,2.524087213645811,2.524087213645811,2.524087213645811,2.5240872136458115,2.524087213645811,2.5240872136458115,2.524087213645811,2.524087213645811,2.524087213645811,2.524087213645811,2.524087213645811,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.5240872136458115,2.524087213645811,2.524087213645811,2.5240872136458115,2.5240872136458106,2.5240872136458106,2.5240872136458106,2.5240872136458106,2.5240872136458106,2.52408721364581,2.52408721364581,2.5240872136458106,2.5240872136458106,2.52408721364581,2.5240872136458106,2.52408721364581,2.5240872136458106,2.52408721364581,2.52408721364581,2.52408721364581
PD22,baseline,honduras,Electric Power,Utility solar photovoltaics,% Adoption,3.1337707886675137,3.0845948295948022,2.9392106504863897,2.8315782323771757,2.7591521322579866,2.6742846991490734,5.6643592544821955,5.921029510710661,6.221011077361353,6.440424878052598,6.310746584724486,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114524,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114527,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114527,6.310218034114527,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114524,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114527,6.310218034114526,6.310218034114526,6.310218034114526,6.310218034114524,6.310218034114524
PD22,pathway,honduras,Electric Power,Geothermal,% Adoption,1.1514431418638762,1.1333743919018127,1.0799558022030202,1.0404083630213639,1.0137968008178477,0.982613912722066,0.985488884386777,0.9866123567940036,3.0945030443456463,2.840778041603457,3.0856371765183517,4.3995339139876,4.492180604193812,4.591602707277728,4.698523805401152,4.8137789064395005,4.940128284000269,5.076950862396347,5.225514764257996,5.387267592563658,5.563857974441273,5.806664046006736,6.061915906192748,6.328527449778145,6.604101929729842,6.884627454643328,7.164762987115593,7.435869663465065,7.685754736127561,7.539053117996527,7.38283898178686,7.227323506218325,7.081371721847265,6.952180928119189,6.815201173635465,6.698204266083964,6.611949335421577,6.553885790297328,6.520807943958771,6.50928370375384,6.515946190387539,6.537667835396007,6.571647008783107,6.615436134220473,6.666934294250526,6.724360600197057,6.786218922194867,6.851260405706185,6.918447389380337,6.986920551682012,7.055970030293948,7.125010632442871,7.193560914960639,7.261225747909526,7.327681913761269,7.392666291091414,7.4559662003219955,7.517411532757018,7.576868333256191,7.634233555800818,7.689430756912344
PD22,pathway,honduras,Electric Power,Hydro,% Adoption,38.390097383792586,34.40318384044419,32.50758814963918,30.777828360402147,28.561746512642472,24.929352986000705,24.459484478383768,32.28027701946025,33.41831317868667,23.328789760126316,27.143883498350345,25.67047198794348,25.737235752321492,25.822614502530396,25.93045504637552,26.065367610607804,26.242418636183796,26.458647978865198,26.72189275499186,27.0414611055156,27.42836686682975,28.13542870086721,28.899670094701275,29.724422361968923,30.60829984451804,31.543217587957756,32.51447815533994,33.48996650860619,34.417008521408675,33.61698639998348,32.813552090360936,32.02993478151825,31.283680163614036,30.588189237029944,29.82292413469663,29.10380855030217,28.47585512904487,27.929404591279077,27.45449369990719,27.041586383135886,26.68197845521393,26.36797391058188,26.092918103175744,25.851149598823596,25.637910736258977,25.449241066851986,25.28186762109247,25.133099771175328,25.00073279721178,24.882962070107283,24.778308420920247,24.685554439465346,24.603690951898553,24.531872661092397,24.469381824149707,24.415598837178504,24.36997865991037,24.332032113169713,24.301311199964097,24.27739772201121,24.259894578917123
PD22,pathway,honduras,Electric Power,Offshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03985288232312673,0.05197939009748473,0.06780080371067515,0.08844070614921984,0.11535934064279205,0.15050381950241912,0.19629366776753474,0.25587542908512273,0.3332536291091756,0.4334673738934639,0.5675999058379513,0.7400188660679796,0.9593419591681138,1.2345086754656949,1.5736484942579163,1.982469462135344,2.4614624884264127,3.0028524737972693,3.4244531907318763,3.8353838998949246,4.220838855853774,4.568627478798728,4.870767036041978,5.101745329244765,5.278496956358625,5.413323697230652,5.511507802488668,5.578893352086648,5.621224446264266,5.643732544106921,5.6509336142686575,5.646575364762153,5.633676910194301,5.614615699972026,5.591231071241251,5.564926212319375,5.53675930870061,5.507520395086169,5.477793716613984,5.448007022162046,5.418469825856537,5.38940273528993,5.360959743634357,5.333245083888507,5.3063259344585125,5.280241986682515,5.255012651197696,5.230642492351937,5.207125333362075,5.18444736279255
PD22,pathway,honduras,Electric Power,Onshore wind energy,% Adoption,0.0,1.4284611770385451,3.9457736629347053,3.4855379669976183,4.3611027214272955,7.053425894005681,6.203761221819958,6.159794123055815,9.673681256190992,7.865855757164566,7.276759646345219,9.88058557529435,10.130587947105028,10.40253390802404,10.698654645709928,11.021481060915827,11.378028912977904,11.767639952956204,12.194033800318303,12.66142887534207,13.174607797522174,13.857129229511983,14.583535341193887,15.352028376459781,16.15741474554332,16.990187178696427,17.837031961712274,18.675710765697804,19.47402819486367,19.27022951609718,19.034829656102282,18.79280369223575,18.566581725272204,18.375033943042755,18.153135695762977,17.974360110685573,17.868468931354762,17.829802078439286,17.850660070729774,17.922437272803666,18.036432322428062,18.184366503967805,18.358675162397745,18.552640281985326,18.760420902687212,18.977022966194337,19.19823669502941,19.420559353192353,19.641114125648677,19.857571206492093,20.068074274381686,20.271173773486638,20.46576739205497,20.65104756086774,20.82645550130123,20.991641224697442,21.146428851141184,21.290786633593015,21.424801116769114,21.548654914047578,21.662607641526154
